split,sequence_count,dependent_frame_count,successful_frame_count,invalid_frame_count,coverage,residual_sample_count,antipodal_residual_count,estimator_variant,geometry,snr_db,signal_model,trajectory_kind,bias_az_arc_rad,bias_el_arc_rad,bias_norm_deg,calibration_mean_residual_az_arc_rad,calibration_mean_residual_el_arc_rad,calibration_bias_norm_deg,radial_tangent_rmse_rad,geodesic_rmse_rad,geodesic_rmse_deg,geodesic_p50_deg,geodesic_p95_deg,geodesic_p99_deg,fraction_error_gt_5deg,fraction_error_gt_10deg,fraction_error_gt_30deg,covariance_available,covariance_rad2_json,covariance_00_rad2,covariance_01_rad2,covariance_11_rad2,covariance_eigenvalue_min_rad2,covariance_eigenvalue_max_rad2,covariance_condition_number,covariance_correlation,covariance_rank,covariance_symmetric,covariance_positive_semidefinite,centered_nis_sample_count,centered_nis_p50,centered_nis_p95,centered_nis_p99,centered_nis_fraction_gt_chi_square_2_p95,centered_nis_fraction_gt_chi_square_rank_p95,raw_normalized_squared_error_sample_count,raw_normalized_squared_error_p50,raw_normalized_squared_error_p95,raw_normalized_squared_error_p99,chi_square_2_p50,chi_square_2_p95,chi_square_2_p99,chi_square_rank_p50,chi_square_rank_p95,chi_square_rank_p99,nis_centering_mean_az_arc_rad,nis_centering_mean_el_arc_rad,bias_correction_applied_to_centered_nis,nis_centering_mean_source_split,evaluation_mean_used_for_nis_centering,chi_square_comparison_statistic,nis_positive_covariance_rank,chi_square_degrees_of_freedom,centered_nis_support_violation_fraction,covariance_source_split,covariance_fit_used_this_split,evaluation_residual_used_to_fit_covariance,conditioning_metadata,sequence_seeds_json,source_seeds_json,noise_seeds_json,calibration_sequence_seeds_json,evaluation_sequence_seeds_json,seed_scope,calibration_evaluation_seed_overlap,calibration_evaluation_sequence_seed_overlap_count,calibration_evaluation_source_seed_overlap_count,calibration_evaluation_noise_seed_overlap_count,calibration_evaluation_all_role_seed_overlap_count,seed_disjointness_programmatically_verified,source_noise_realizations_disjoint_between_splits,common_signal_and_noise_across_methods_within_sequence,overlapping_frames_are_statistically_dependent,dependent_frames_are_independent_trials,truth_used_by_online_estimator,quality_score_probability_claimed,chi_square_2_is_diagnostic_gaussian_benchmark,gaussian_distribution_claimed,signal_level_crlb_claimed,tracking_implemented
calibration,3,60,60,0,1.0,60,0,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,transverse,-5.8642768849408996e-05,0.0008613910644580262,0.04946831268093201,-5.8642768849408996e-05,0.0008613910644580262,0.04946831268093201,0.007435587398892337,0.007435587398882759,0.42602777615663984,0.36449531069758767,0.6605916988638901,0.8717217509396364,0.0,0.0,0.0,True,"[[1.832006179994804e-05, -2.205372228444611e-06], [-2.205372228444611e-06, 3.7146914226797774e-05]]",1.832006179994804e-05,-2.205372228444611e-06,3.7146914226797774e-05,1.8065175867936707e-05,3.740180015880911e-05,2.070381181574454,-0.08453899150234026,2,True,True,60,1.3686997033563906,4.795925364950729,7.076001757324514,0.016666666666666666,0.016666666666666666,60,1.3762542695373807,4.623736488547691,7.547004003142167,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-5.8642768849408996e-05,0.0008613910644580262,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[3817850923, 58208074, 2150283135]","[2716661094, 2117756115, 2252561722]","[2032847823, 3220789409, 2418873043]","[3817850923, 58208074, 2150283135]","[1668507054, 3043376246, 1247929382]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,transverse,0.0005529839904309918,0.0013112799065276598,0.08153828162950069,-5.8642768849408996e-05,0.0008613910644580262,0.04946831268093201,0.008874721819402296,0.008874721819395463,0.5084841046040233,0.41676878716114435,0.7854560659993071,1.0728460899150079,0.0,0.0,0.0,True,"[[1.832006179994804e-05, -2.205372228444611e-06], [-2.205372228444611e-06, 3.7146914226797774e-05]]",1.832006179994804e-05,-2.205372228444611e-06,3.7146914226797774e-05,1.8065175867936707e-05,3.740180015880911e-05,2.070381181574454,-0.08453899150234026,2,True,True,60,2.3511181782694863,8.416477212734053,18.247574304627825,0.13333333333333333,0.13333333333333333,60,2.396834740919591,8.500677801707686,18.279772961324298,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-5.8642768849408996e-05,0.0008613910644580262,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1668507054, 3043376246, 1247929382]","[299961421, 63157858, 1329752027]","[2394273664, 102201049, 1901480213]","[3817850923, 58208074, 2150283135]","[1668507054, 3043376246, 1247929382]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,reference_3_gcc_wls,tetrahedral,-6.0,random_broadband,piecewise,0.0014204392243073198,0.00013286931817260605,0.08174045401838223,0.0014204392243073198,0.00013286931817260605,0.08174045401838223,0.01082007801359868,0.010820078013591193,0.6199448041810708,0.4275629759787185,0.9957294231341974,1.508204708528927,0.0,0.0,0.0,True,"[[6.609274751503977e-05, -2.3243270206059873e-05], [-2.3243270206059873e-05, 5.089584879821353e-05]]",6.609274751503977e-05,-2.3243270206059873e-05,5.089584879821353e-05,3.404054501883041e-05,8.294805129442288e-05,2.4367427504036145,-0.40075518235191737,2,True,True,60,1.1093946951060798,5.429161654502354,8.741370864862462,0.03333333333333333,0.03333333333333333,60,1.1442047633113153,6.344617979137291,9.153518509605814,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0014204392243073198,0.00013286931817260605,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[3433217945, 1226985717, 1831237929]","[655143564, 2558582592, 2326531299]","[1427734858, 724548174, 2937626360]","[3433217945, 1226985717, 1831237929]","[3022702309, 4126457522, 2989946742]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,reference_3_gcc_wls,tetrahedral,-6.0,random_broadband,piecewise,-0.000799532834300612,0.003023790621069209,0.17920451502787987,0.0014204392243073198,0.00013286931817260605,0.08174045401838223,0.011767723306673169,0.011767723306667683,0.6742408799497916,0.5460589605767936,1.0877009914907778,1.28794993404916,0.0,0.0,0.0,True,"[[6.609274751503977e-05, -2.3243270206059873e-05], [-2.3243270206059873e-05, 5.089584879821353e-05]]",6.609274751503977e-05,-2.3243270206059873e-05,5.089584879821353e-05,3.404054501883041e-05,8.294805129442288e-05,2.4367427504036145,-0.40075518235191737,2,True,True,60,1.6964143821255964,6.701665141026227,7.572448860330475,0.08333333333333333,0.08333333333333333,60,1.6369276389808596,7.0921657900938575,8.013365887036946,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0014204392243073198,0.00013286931817260605,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[3022702309, 4126457522, 2989946742]","[1930400937, 1427238142, 2584313783]","[1846310209, 2559307827, 4058899050]","[3433217945, 1226985717, 1831237929]","[3022702309, 4126457522, 2989946742]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,tetrahedral,-6.0,random_broadband,piecewise,0.001670430305423279,0.0002829404608137726,0.09707184666132727,0.001670430305423279,0.0002829404608137726,0.09707184666132727,0.008102675853920284,0.008102675853912224,0.46424912919173084,0.3955219691747857,0.7310678423180046,1.002075507535248,0.0,0.0,0.0,True,"[[3.550422574089515e-05, -3.4810774956938722e-06], [-3.4810774956938722e-06, 2.8342855564929383e-05]]",3.550422574089515e-05,-3.4810774956938722e-06,2.8342855564929383e-05,2.6929623730262344e-05,3.691745757556219e-05,1.3708864982794375,-0.10973669261526796,2,True,True,60,1.3245311515646578,4.676513590839609,7.391758625665484,0.016666666666666666,0.016666666666666666,60,1.450662831145611,4.9480880502094875,8.504084638024462,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.001670430305423279,0.0002829404608137726,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[3433217945, 1226985717, 1831237929]","[655143564, 2558582592, 2326531299]","[1427734858, 724548174, 2937626360]","[3433217945, 1226985717, 1831237929]","[3022702309, 4126457522, 2989946742]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,tetrahedral,-6.0,random_broadband,piecewise,-0.0011578061037779627,0.0022588199386026128,0.14543179592698782,0.001670430305423279,0.0002829404608137726,0.09707184666132727,0.008785386537010517,0.008785386537001873,0.5033655699612611,0.43269840954829775,0.8227044008583447,0.889529100849205,0.0,0.0,0.0,True,"[[3.550422574089515e-05, -3.4810774956938722e-06], [-3.4810774956938722e-06, 2.8342855564929383e-05]]",3.550422574089515e-05,-3.4810774956938722e-06,2.8342855564929383e-05,2.6929623730262344e-05,3.691745757556219e-05,1.3708864982794375,-0.10973669261526796,2,True,True,60,1.8690595449891865,7.067698198713773,8.26720131509202,0.11666666666666667,0.11666666666666667,60,1.9189265830145077,6.693511610724532,7.235843577920971,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.001670430305423279,0.0002829404608137726,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[3022702309, 4126457522, 2989946742]","[1930400937, 1427238142, 2584313783]","[1846310209, 2559307827, 4058899050]","[3433217945, 1226985717, 1831237929]","[3022702309, 4126457522, 2989946742]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,piecewise,0.0015256115534237902,0.00021175403273357446,0.08824908636015938,0.0015256115534237902,0.00021175403273357446,0.08824908636015938,0.008200613027409664,0.008200613027401759,0.4698605158901217,0.39549938511514515,0.734664014954551,0.9922526245178376,0.0,0.0,0.0,True,"[[3.670392046139046e-05, -5.1727431371301285e-06], [-5.1727431371301285e-06, 2.9273425616238704e-05]]",3.670392046139046e-05,-5.1727431371301285e-06,2.9273425616238704e-05,2.661997340908768e-05,3.935737266854148e-05,1.4784903073984828,-0.15780759894965485,2,True,True,60,1.2363146758436543,4.77115409435553,6.916257409316386,0.016666666666666666,0.016666666666666666,60,1.3139578619176324,4.888159938499042,7.850531130977029,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0015256115534237902,0.00021175403273357446,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[3433217945, 1226985717, 1831237929]","[655143564, 2558582592, 2326531299]","[1427734858, 724548174, 2937626360]","[3433217945, 1226985717, 1831237929]","[3022702309, 4126457522, 2989946742]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,piecewise,-0.0012141392262107829,0.0022116778903982642,0.14455866140677023,0.0015256115534237902,0.00021175403273357446,0.08824908636015938,0.008784430564623993,0.008784430564617106,0.5033107967782829,0.42350870164663446,0.8449041025928932,0.9066310712806954,0.0,0.0,0.0,True,"[[3.670392046139046e-05, -5.1727431371301285e-06], [-5.1727431371301285e-06, 2.9273425616238704e-05]]",3.670392046139046e-05,-5.1727431371301285e-06,2.9273425616238704e-05,2.661997340908768e-05,3.935737266854148e-05,1.4784903073984828,-0.15780759894965485,2,True,True,60,1.9152974429650595,7.382940344625015,8.165068241908179,0.1,0.1,60,1.806371771926233,6.6063854216087785,7.293980270571338,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0015256115534237902,0.00021175403273357446,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[3022702309, 4126457522, 2989946742]","[1930400937, 1427238142, 2584313783]","[1846310209, 2559307827, 4058899050]","[3433217945, 1226985717, 1831237929]","[3022702309, 4126457522, 2989946742]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,0.004618670017009585,-0.005027973283804667,0.3911780047684019,0.004618670017009585,-0.005027973283804667,0.3911780047684019,0.09666395253011971,0.09666395253011857,5.5384365110287295,1.6366678951344587,4.736249846612731,20.40593042523373,0.05,0.016666666666666666,0.016666666666666666,True,"[[0.006637196331113992, -0.003142795745798556], [-0.003142795745798556, 0.0028176922356757295]]",0.006637196331113992,-0.003142795745798556,0.0028176922356757295,0.0010499018997401305,0.00840498666704959,8.005497150857595,-0.7267366234370813,2,True,True,60,0.28795345908241665,6.1116039928841905,31.629633692208103,0.06666666666666667,0.06666666666666667,60,0.28604946191680347,5.862216728424568,31.864324270622042,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.004618670017009585,-0.005027973283804667,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1669736451, 1960603119, 3572804916]","[1089426124, 20742692, 1758155351]","[2795380215, 125122012, 1757312732]","[1669736451, 1960603119, 3572804916]","[2014363852, 1140850899, 3935195498]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,0.01742434173946305,-0.0011518644672245339,1.0005202830483513,0.004618670017009585,-0.005027973283804667,0.3911780047684019,0.13652435872674426,0.1365243587267435,7.822269555772452,1.3607600035038465,3.361263782441956,26.95248358166028,0.016666666666666666,0.016666666666666666,0.016666666666666666,True,"[[0.006637196331113992, -0.003142795745798556], [-0.003142795745798556, 0.0028176922356757295]]",0.006637196331113992,-0.003142795745798556,0.0028176922356757295,0.0010499018997401305,0.00840498666704959,8.005497150857595,-0.7267366234370813,2,True,True,60,0.22062546965318322,2.3785530494225475,63.26547666665825,0.016666666666666666,0.016666666666666666,60,0.21624652054421306,2.185975555107782,63.52234898707447,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.004618670017009585,-0.005027973283804667,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[2014363852, 1140850899, 3935195498]","[523991880, 431249652, 675730590]","[1725561019, 2391265384, 2884770340]","[1669736451, 1960603119, 3572804916]","[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,0.0015090158862203847,-0.003909635297711759,0.24011223018582248,0.0015090158862203847,-0.003909635297711759,0.24011223018582248,0.05676433552998025,0.05676433552997854,3.2523568527322753,0.8476489108523493,2.4898007532437307,14.97710285125832,0.05,0.03333333333333333,0.0,True,"[[0.0012302848190286642, 0.0004893713614421584], [0.0004893713614421584, 0.0020286583108569626]]",0.0012302848190286642,0.0004893713614421584,0.0020286583108569626,0.0009979382027890161,0.0022610049270966105,2.2656762921567717,0.3097642295445841,2,True,True,60,0.16324967747859326,1.7433442094777651,44.12769397782631,0.05,0.05,60,0.13681700534717717,1.5239915786852558,45.098162993956,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0015090158862203847,-0.003909635297711759,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1669736451, 1960603119, 3572804916]","[1089426124, 20742692, 1758155351]","[2795380215, 125122012, 1757312732]","[1669736451, 1960603119, 3572804916]","[2014363852, 1140850899, 3935195498]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,0.012469949590796385,-0.0019067564143909305,0.7227797586952913,0.0015090158862203847,-0.003909635297711759,0.24011223018582248,0.08533745563920396,0.08533745563920257,4.889476042511195,0.9227913275911985,1.65439912317128,16.316446372589038,0.016666666666666666,0.016666666666666666,0.016666666666666666,True,"[[0.0012302848190286642, 0.0004893713614421584], [0.0004893713614421584, 0.0020286583108569626]]",0.0012302848190286642,0.0004893713614421584,0.0020286583108569626,0.0009979382027890161,0.0022610049270966105,2.2656762921567717,0.3097642295445841,2,True,True,60,0.1926996431137009,0.6090156962093428,167.68103855574856,0.016666666666666666,0.016666666666666666,60,0.1906429759739204,0.5792932876190241,169.3995551181185,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.0015090158862203847,-0.003909635297711759,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[2014363852, 1140850899, 3935195498]","[523991880, 431249652, 675730590]","[1725561019, 2391265384, 2884770340]","[1669736451, 1960603119, 3572804916]","[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,stationary,-0.0008305069708353931,-0.00024308353215218454,0.0495809296075275,-0.0008305069708353931,-0.00024308353215218454,0.0495809296075275,0.017422466220680936,0.017422466220675042,0.9982337831539219,0.8391234887255592,1.6496018050120782,1.9985330109634605,0.0,0.0,0.0,True,"[[0.0001762043184215538, 2.744101289556761e-05], [2.744101289556761e-05, 0.00013172127253969216]]",0.0001762043184215538,2.744101289556761e-05,0.00013172127253969216,0.00011864007571746403,0.00018928551524378194,1.5954601689108563,0.18012081571256616,2,True,True,60,1.3990834294100534,5.133607785987193,6.964532522015746,0.05,0.05,60,1.4606344840481076,5.267345383720478,7.073715390453944,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-0.0008305069708353931,-0.00024308353215218454,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[1669736451, 1960603119, 3572804916]","[1089426124, 20742692, 1758155351]","[2795380215, 125122012, 1757312732]","[1669736451, 1960603119, 3572804916]","[2014363852, 1140850899, 3935195498]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,stationary,0.0038422664504797815,0.004337703045240801,0.3320125016533199,-0.0008305069708353931,-0.00024308353215218454,0.0495809296075275,0.01787998431621802,0.017879984316212294,1.0244476390790695,0.9404490197599467,1.6236140806801587,1.9573333951328813,0.0,0.0,0.0,True,"[[0.0001762043184215538, 2.744101289556761e-05], [2.744101289556761e-05, 0.00013172127253969216]]",0.0001762043184215538,2.744101289556761e-05,0.00013172127253969216,0.00011864007571746403,0.00018928551524378194,1.5954601689108563,0.18012081571256616,2,True,True,60,1.6280281372912988,6.032301953962669,8.497539673290479,0.06666666666666667,0.06666666666666667,60,1.6920610308318427,5.982745145739202,8.35741893338461,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-0.0008305069708353931,-0.00024308353215218454,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[2014363852, 1140850899, 3935195498]","[523991880, 431249652, 675730590]","[1725561019, 2391265384, 2884770340]","[1669736451, 1960603119, 3572804916]","[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,transverse,0.008915364255186181,0.0003882481768383587,0.5112968798184212,0.008915364255186181,0.0003882481768383587,0.5112968798184212,0.03088217048476695,0.030882170484764652,1.769418030980494,1.5798146207584265,2.7521017670720296,3.4151355677776194,0.0,0.0,0.0,True,"[[0.0004967081228108133, 5.4035612731073264e-05], [5.4035612731073264e-05, 0.0003921806881051946]]",0.0004967081228108133,5.4035612731073264e-05,0.0003921806881051946,0.0003692689866380408,0.0005196198242779671,1.4071580421870111,0.12242957651837041,2,True,True,60,1.761714509456933,5.2645030003294,7.313549672135805,0.05,0.05,60,1.936858108234638,5.389707861209538,6.942536350965364,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.008915364255186181,0.0003882481768383587,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[2816959391, 3383919014, 379608353]","[2383653336, 1825821801, 2063459052]","[1552461484, 3614896866, 2548252376]","[2816959391, 3383919014, 379608353]","[2501974224, 3914676277, 4277276107]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,transverse,0.0018949991575444142,0.002192052931913156,0.16602056811560048,0.008915364255186181,0.0003882481768383587,0.5112968798184212,0.02865246649517188,0.02865246649516905,1.6416654028131845,1.4852550381218435,2.445352727125036,3.011413981223232,0.0,0.0,0.0,True,"[[0.0004967081228108133, 5.4035612731073264e-05], [5.4035612731073264e-05, 0.0003921806881051946]]",0.0004967081228108133,5.4035612731073264e-05,0.0003921806881051946,0.0003692689866380408,0.0005196198242779671,1.4071580421870111,0.12242957651837041,2,True,True,60,1.5752512255142714,4.281292369930351,5.395349704796027,0.0,0.0,60,1.6345275788365083,4.4116099434539136,5.48685444820132,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,0.008915364255186181,0.0003882481768383587,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[2501974224, 3914676277, 4277276107]","[3182866974, 3883524398, 2792236944]","[1071822909, 4197557645, 3968939533]","[2816959391, 3383919014, 379608353]","[2501974224, 3914676277, 4277276107]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,tetrahedral,-6.0,deterministic_multisine,transverse,-0.0003873482260432684,0.0019169914673312519,0.11205529607115076,-0.0003873482260432684,0.0019169914673312519,0.11205529607115076,0.015264601424323133,0.015264601424320285,0.8745972375629374,0.7462858253094729,1.5442079233919925,1.7823762319027636,0.0,0.0,0.0,True,"[[9.845362695088394e-05, 1.2333335405908664e-05], [1.2333335405908664e-05, 0.0001346139951264803]]",9.845362695088394e-05,1.2333335405908664e-05,0.0001346139951264803,9.464764602780572e-05,0.00013841997604955854,1.4624766896885457,0.1071320895391745,2,True,True,60,1.4303141454247768,5.111857680418386,7.598883093386853,0.03333333333333333,0.03333333333333333,60,1.3697518211584325,5.384092480121788,8.31804625657651,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-0.0003873482260432684,0.0019169914673312519,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[2816959391, 3383919014, 379608353]","[2383653336, 1825821801, 2063459052]","[1552461484, 3614896866, 2548252376]","[2816959391, 3383919014, 379608353]","[2501974224, 3914676277, 4277276107]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
evaluation,3,60,60,0,1.0,60,0,all_6_equal_gcc_wls,tetrahedral,-6.0,deterministic_multisine,transverse,-0.0009270355866396368,-0.0012915128571051775,0.09108768418427592,-0.0003873482260432684,0.0019169914673312519,0.11205529607115076,0.018422628229117523,0.018422628229113325,1.0555388450667633,0.7890123463367407,1.7918166985683242,2.6177432948619312,0.0,0.0,0.0,True,"[[9.845362695088394e-05, 1.2333335405908664e-05], [1.2333335405908664e-05, 0.0001346139951264803]]",9.845362695088394e-05,1.2333335405908664e-05,0.0001346139951264803,9.464764602780572e-05,0.00013841997604955854,1.4624766896885457,0.1071320895391745,2,True,True,60,1.6137462513378797,9.692915335293891,17.30237061052336,0.11666666666666667,0.11666666666666667,60,1.6616518814671537,9.573840379641451,16.886067559153044,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-0.0003873482260432684,0.0019169914673312519,True,calibration,False,centered_nis,2,2,0.0,calibration,False,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[2501974224, 3914676277, 4277276107]","[3182866974, 3883524398, 2792236944]","[1071822909, 4197557645, 3968939533]","[2816959391, 3383919014, 379608353]","[2501974224, 3914676277, 4277276107]",s7a_evaluation_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
calibration,3,60,60,0,1.0,60,0,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,transverse,-0.0001708157998756951,0.0023848701174219067,0.13699304078276736,-0.0001708157998756951,0.0023848701174219067,0.13699304078276736,0.014591471947411226,0.014591471947407975,0.8360297594700132,0.678910259168513,1.4073424549922227,1.7180337934633576,0.0,0.0,0.0,True,"[[8.34749357965714e-05, 1.8911719173878214e-05], [1.8911719173878214e-05, 0.0001272311015705095]]",8.34749357965714e-05,1.8911719173878214e-05,0.0001272311015705095,7.643410388853611e-05,0.00013427193347854478,1.7567018732155688,0.1835085568128986,2,True,True,60,1.3175557712580561,5.4809513681585065,6.228817359921849,0.016666666666666666,0.016666666666666666,60,1.407728520169925,4.97941516313805,6.777181033052193,1.386294361119891,5.991464547107979,9.21034037197618,1.386294361119891,5.991464547107979,9.21034037197618,-0.0001708157998756951,0.0023848701174219067,True,calibration,False,centered_nis,2,2,0.0,calibration,True,False,sample_covariance_no_regularization_pseudoinverse_for_nis,"[2816959391, 3383919014, 379608353]","[2383653336, 1825821801, 2063459052]","[1552461484, 3614896866, 2548252376]","[2816959391, 3383919014, 379608353]","[2501974224, 3914676277, 4277276107]",s7a_calibration_independent_continuous_sequences,False,0,0,0,0,True,True,True,True,False,False,False,True,False,False,False
