case_id,geometry,profile,sequence_index,base_seed,variant,processing_time_s,status,valid,generation,truth_used_by_estimator,state_vector_json,evaluator_only_position_error_m,record_kind,action,event_id,station_id,accepted,reason,nis,evaluator_only_is_outlier,event_ids_json,preliminary_nis_json,final_nis_json
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,5.837927567972856,confirmed,True,1,False,"[142.2643547939041, 63.62245998126312, 66.92851882785922, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",43.40949781960791,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S2|6|direct_bearing,S2,False,pre_update_nis_gate,242.0412730932398,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|6|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,6.248063421638888,confirmed,True,1,False,"[147.62054428292493, 64.14704085154435, 68.98609279273967, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",46.77641032058763,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S0|7|direct_bearing,S0,False,pre_update_nis_gate,48.64037337998182,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|7|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,6.623196779263642,confirmed,True,1,False,"[152.51961694172965, 64.62685206886492, 70.8680658587555, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",49.85599094129916,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S2|7|direct_bearing,S2,False,pre_update_nis_gate,238.09919355373478,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|7|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,6.6918438638970725,confirmed,True,1,False,"[153.41611694259254, 64.71465455449837, 71.2124552917791, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",50.419536287450995,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S1|7|direct_bearing,S1,False,pre_update_nis_gate,191.83802056515444,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|7|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,7.04203809633339,confirmed,True,1,False,"[157.9894958611264, 65.16256759008607, 72.96931348613485, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",53.29439485873927,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S0|8|direct_bearing,S0,False,pre_update_nis_gate,39.88342440106728,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|8|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,7.51961058656837,confirmed,True,1,False,"[164.2263774445761, 65.77340273241877, 75.36520429516119, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",57.214954336900966,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S1|8|direct_bearing,S1,False,pre_update_nis_gate,139.69950557103888,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|8|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,7.530976777944201,confirmed,True,1,False,"[164.37481478365106, 65.78794056545732, 75.42222632638747, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",57.30826351376505,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S2|8|direct_bearing,S2,False,pre_update_nis_gate,237.4026618854254,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|8|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,7.888520188797443,confirmed,True,1,False,"[169.04417066161875, 66.24525350689413, 77.21595395812297, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",60.24346964851126,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S0|9|direct_bearing,S0,False,pre_update_nis_gate,67.56955932040579,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|9|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,8.14536332166869,confirmed,True,1,False,"[172.39842627305904, 66.57376659094425, 78.50448735146179, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",62.35199316248835,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S2|9|direct_bearing,S2,False,pre_update_nis_gate,226.3995853285767,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|9|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,8.308021524606545,confirmed,True,1,False,"[174.52266912842322, 66.78181321962305, 79.32051277461755, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",63.6873178144699,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S1|9|direct_bearing,S1,False,pre_update_nis_gate,104.75875505413923,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|9|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,8.641288518023705,confirmed,True,1,False,"[178.8749859308262, 67.20807561019458, 80.99245021407756, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",66.4232393424025,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S0|10|direct_bearing,S0,False,pre_update_nis_gate,63.12052733346833,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|10|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,8.846179268209456,confirmed,True,1,False,"[181.55076682813868, 67.47013942901042, 82.02034833480687, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",68.10527082140149,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S1|10|direct_bearing,S1,False,pre_update_nis_gate,92.56880628428696,True,"[""s7cd1-20260912-0-57-outlier_mild|S1|10|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,9.164613509515398,confirmed,True,1,False,"[185.70937456989452, 67.87743011071618, 83.61787266383344, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",70.71942927208133,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S2|10|direct_bearing,S2,False,pre_update_nis_gate,239.7900829060241,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|10|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,9.57157715502679,confirmed,True,1,False,"[191.02413644944644, 68.39795359440318, 85.65953226070185, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",74.06036586477737,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S1|11|direct_bearing,S1,False,pre_update_nis_gate,41.3350325265473,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|11|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,9.813212866427923,confirmed,True,1,False,"[194.17978998719522, 68.70701575184393, 86.87177289833504, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",76.04405728720336,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S0|11|direct_bearing,S0,False,pre_update_nis_gate,71.21247016005097,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|11|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,10.078100731570755,confirmed,True,1,False,"[197.639106178075, 69.04581838414613, 88.20066519111776, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",78.2186369708215,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S2|11|direct_bearing,S2,False,pre_update_nis_gate,238.44143650037273,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|11|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,10.338318106234714,confirmed,True,1,False,"[201.0374278672844, 69.37864726424367, 89.50612651699855, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",80.35487582106963,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S0|12|direct_bearing,S0,False,pre_update_nis_gate,77.92165755872495,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|12|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,10.624354849266519,confirmed,True,1,False,"[204.77293887615184, 69.74450019382981, 90.94111872799574, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",82.70307853806835,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S1|12|direct_bearing,S1,False,pre_update_nis_gate,41.17754031875048,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|12|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,10.865121097265872,confirmed,True,1,False,"[207.91723761355317, 70.05245027130022, 92.14899743227701, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",84.67963663525191,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S2|12|direct_bearing,S2,False,pre_update_nis_gate,247.74212093032259,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|12|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,11.266879509137047,confirmed,True,1,False,"[213.1640214866411, 70.56631604396635, 94.16454335699632, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",87.97785343769667,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S1|13|direct_bearing,S1,False,pre_update_nis_gate,45.99986996146815,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|13|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,11.317928452376705,confirmed,True,1,False,"[213.8306976885918, 70.63160977245224, 94.42064624487043, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",88.39693749226251,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S0|13|direct_bearing,S0,False,pre_update_nis_gate,84.21095793324498,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|13|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,11.488969200867157,confirmed,True,1,False,"[216.0644128126658, 70.85037802666523, 95.27872531277409, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",89.80108923381104,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S2|13|direct_bearing,S2,False,pre_update_nis_gate,257.2757072871243,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|13|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,11.916187952015456,confirmed,True,1,False,"[221.643697247224, 71.39680863563198, 97.42200094160332, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",93.30832489346939,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S0|14|direct_bearing,S0,False,pre_update_nis_gate,98.27388463506922,False,"[""s7cd1-20260912-0-57-outlier_mild|S0|14|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,12.143081416268005,confirmed,True,1,False,"[224.60682367836654, 71.68701484383061, 98.56028251507367, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",95.17099874715075,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S1|14|direct_bearing,S1,False,pre_update_nis_gate,54.650550445364125,False,"[""s7cd1-20260912-0-57-outlier_mild|S1|14|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,12.360265142945506,confirmed,True,1,False,"[227.4431453108655, 71.96480189251955, 99.64985217257359, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",96.95396134573859,measurement,update_rejected,s7cd1-20260912-0-57-outlier_mild|S2|14|direct_bearing,S2,False,pre_update_nis_gate,247.13983157457935,False,"[""s7cd1-20260912-0-57-outlier_mild|S2|14|direct_bearing""]",,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,d2_combined_published,14.5,confirmed,True,1,False,"[255.38711862654435, 74.70161205786226, 110.38449703297525, 13.059549515469321, 1.2790417262773102, 5.0168107627964265]",114.52006460072242,final,final_publication,,,True,,nan,,,,
informative:outlier_mild:57,informative,outlier_mild,57,20260912,confirmed_recovery,1.9529222699491662,tentative,False,0,False,,nan,hypothesis,tentative_created,,,False,six_event_hypothesis_requires_independent_confirmation,nan,,"[""s7cd1-20260912-0-57-outlier_mild|S0|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S0|1|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S1|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S1|1|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S2|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S2|1|direct_bearing""]","[[""s7cd1-20260912-0-57-outlier_mild|S0|0|direct_bearing"", 3.9194350146816057], [""s7cd1-20260912-0-57-outlier_mild|S1|0|direct_bearing"", 2.4538899750434027], [""s7cd1-20260912-0-57-outlier_mild|S2|0|direct_bearing"", 1.0157223667752904], [""s7cd1-20260912-0-57-outlier_mild|S0|1|direct_bearing"", 7.659079897212296], [""s7cd1-20260912-0-57-outlier_mild|S1|1|direct_bearing"", 8.717813743538875], [""s7cd1-20260912-0-57-outlier_mild|S2|1|direct_bearing"", 9.713060873480766]]",[]
informative:outlier_mild:57,informative,outlier_mild,57,20260912,confirmed_recovery,2.8419649707390633,tentative,False,0,False,,nan,hypothesis,tentative_rejected,,,False,confirmation_inconsistent,nan,,"[""s7cd1-20260912-0-57-outlier_mild|S0|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S0|1|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S1|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S1|1|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S2|0|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S2|1|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S0|2|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S1|2|direct_bearing"", ""s7cd1-20260912-0-57-outlier_mild|S2|2|direct_bearing""]","[[""s7cd1-20260912-0-57-outlier_mild|S0|0|direct_bearing"", 3.9194350146816057], [""s7cd1-20260912-0-57-outlier_mild|S1|0|direct_bearing"", 2.4538899750434027], [""s7cd1-20260912-0-57-outlier_mild|S2|0|direct_bearing"", 1.0157223667752904], [""s7cd1-20260912-0-57-outlier_mild|S0|1|direct_bearing"", 7.659079897212296], [""s7cd1-20260912-0-57-outlier_mild|S1|1|direct_bearing"", 8.717813743538875], [""s7cd1-20260912-0-57-outlier_mild|S2|1|direct_bearing"", 9.713060873480766]]",[]
