split,sequence_count,dependent_frame_count,estimator_variant,geometry,snr_db,signal_model,trajectory_kind,quality_metric,quality_sample_count,quality_mean,quality_p50,spearman_correlation_with_absolute_angular_error,pearson_correlation_with_absolute_angular_error,sequence_seeds_json,seed_scope,quality_score_probability_claimed,quality_metric_uses_truth_online,offline_error_correlation_uses_truth,overlapping_frames_are_statistically_dependent,dependent_frames_are_independent_trials
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,random_broadband,piecewise,gcc_valid_pair_count,60,6.0,6.0,,,"[3433217945, 1226985717, 1831237929]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,random_broadband,piecewise,gcc_mean_peak_ratio,60,1.946000058571944,1.9325063083393768,-0.0655737704918033,-0.06158792812574385,"[3022702309, 4126457522, 2989946742]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,random_broadband,piecewise,gcc_minimum_peak_ratio,60,1.6688495516199071,1.6697891186931906,0.1491525423728814,0.08415964261888335,"[3022702309, 4126457522, 2989946742]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,random_broadband,piecewise,gcc_mean_peak_curvature,60,0.00895323224335842,0.008804567181818518,-0.1079188663517644,-0.10651580551430653,"[3022702309, 4126457522, 2989946742]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,random_broadband,piecewise,gcc_total_spectral_energy,60,13452700.065236298,13421887.525394812,-0.1888858016115588,-0.18722472026038345,"[3022702309, 4126457522, 2989946742]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,random_broadband,piecewise,gcc_boundary_count,60,0.0,0.0,,,"[3022702309, 4126457522, 2989946742]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,random_broadband,piecewise,gcc_valid_pair_count,60,6.0,6.0,,,"[3022702309, 4126457522, 2989946742]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,piecewise,srp_peak_score,60,0.12069444464208713,0.12052280484096854,-0.26807446512920263,-0.2689486572142786,"[3433217945, 1226985717, 1831237929]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,piecewise,srp_score_margin,60,0.023469984255837864,0.021891016533737075,-0.16938038343984443,-0.14117543052741013,"[3433217945, 1226985717, 1831237929]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,piecewise,srp_local_curvature_eigenvalue_min,60,17.41653107064582,17.269441807344947,-0.307529869408169,-0.30654193463304397,"[3433217945, 1226985717, 1831237929]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,piecewise,srp_local_curvature_eigenvalue_max,60,19.721331649333035,19.745841217014707,-0.38738538482911933,-0.3345400512647034,"[3433217945, 1226985717, 1831237929]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,piecewise,srp_used_spectral_energy,60,13333287.922937144,13282527.986247834,-0.08507918866351766,-0.10712771838448248,"[3433217945, 1226985717, 1831237929]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,piecewise,srp_mean_spectral_energy_fraction,60,0.8104898401426711,0.8104859406440629,0.11486524034454017,0.09326254552331821,"[3433217945, 1226985717, 1831237929]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,piecewise,boundary_hit,60,0.0,0.0,,,"[3433217945, 1226985717, 1831237929]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,piecewise,srp_peak_score,60,0.12205918261220965,0.12234054774846978,0.06068352320088915,0.09216976273859855,"[3022702309, 4126457522, 2989946742]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,piecewise,srp_score_margin,60,0.02578614964054741,0.025390270866399417,0.12509030286190612,0.14387558583289095,"[3022702309, 4126457522, 2989946742]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,piecewise,srp_local_curvature_eigenvalue_min,60,18.04605250742888,17.680684738880807,-0.2471797721589331,-0.23339603481284618,"[3022702309, 4126457522, 2989946742]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,piecewise,srp_local_curvature_eigenvalue_max,60,20.371718280091876,20.125425801516673,-0.031564323423173106,-0.03186609497369836,"[3022702309, 4126457522, 2989946742]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,piecewise,srp_used_spectral_energy,60,13452700.065236298,13421887.525394812,-0.21361489302584055,-0.199035693888184,"[3022702309, 4126457522, 2989946742]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,piecewise,srp_mean_spectral_energy_fraction,60,0.813807432659462,0.8137659711691791,-0.14665184773548212,-0.19465862489446598,"[3022702309, 4126457522, 2989946742]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,-6.0,random_broadband,piecewise,boundary_hit,60,0.0,0.0,,,"[3022702309, 4126457522, 2989946742]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_mean_peak_ratio,60,1.4683795336054315,1.448724981301854,-0.34737427063073084,-0.18521122719962757,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_minimum_peak_ratio,60,1.315687618716768,1.3245267494167674,-0.523701028063351,-0.3234006503328455,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_mean_peak_curvature,60,0.0042110924130915935,0.004020168457450321,-0.5092525701583773,-0.1755271548527233,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_total_spectral_energy,60,88994.43260553767,88569.45693788072,0.02984162267296472,-0.0845548532072098,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_boundary_count,60,0.0,0.0,,,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_valid_pair_count,60,3.0,3.0,,,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_mean_peak_ratio,60,1.5004131397439204,1.4814986860942363,-0.0980272297860517,-0.22825662723853063,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_minimum_peak_ratio,60,1.3424456084428305,1.3536159227225864,-0.23128646846346212,-0.34897920030149443,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_mean_peak_curvature,60,0.004446189118242982,0.004477955105418877,-0.10908585718255073,-0.19448764252944026,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_total_spectral_energy,60,88198.32069284358,87567.82579471769,-0.05462628507918868,0.005371496147057681,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_boundary_count,60,0.0,0.0,,,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_valid_pair_count,60,3.0,3.0,,,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_mean_peak_ratio,60,1.4829871092134514,1.4691166778215037,-0.03434287302028342,-0.24191088308219283,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_minimum_peak_ratio,60,1.2444849275816068,1.2444635925470524,-0.09558210614059463,-0.3403602723449192,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_mean_peak_curvature,60,0.004257087278698273,0.004237895608483417,-0.08652403445401503,-0.09892538269167413,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_total_spectral_energy,60,177793.1160093033,176759.29658341565,-0.08858016115587665,-0.17483159170998125,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_boundary_count,60,0.0,0.0,,,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_valid_pair_count,60,6.0,6.0,,,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_mean_peak_ratio,60,1.5223375958765928,1.5184864879279532,0.14987496526813007,-0.1832772417622415,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_minimum_peak_ratio,60,1.3187349897029017,1.3311194498775474,0.05918310641844958,-0.3164006043286489,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_mean_peak_curvature,60,0.004552370726731018,0.004726877802798517,0.08657960544595722,-0.18499820905554235,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_total_spectral_energy,60,178108.17006158468,176824.1918885332,-0.13720477910530707,-0.03011959054376031,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_boundary_count,60,0.0,0.0,,,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,all_6_equal_gcc_wls,tetrahedral,-6.0,deterministic_multisine,stationary,gcc_valid_pair_count,60,6.0,6.0,,,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,stationary,srp_peak_score,60,0.08305360104529255,0.08269282860955603,-0.21733814948596836,-0.2205527584708955,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,stationary,srp_score_margin,60,0.015984750019942224,0.016429423406375772,-0.5788830230619617,-0.6077543652111221,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,stationary,srp_local_curvature_eigenvalue_min,60,7.408256761767948,7.169564328294868,-0.10769658238399557,-0.19726514590740363,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,stationary,srp_local_curvature_eigenvalue_max,60,10.161437902350807,9.935359308776412,-0.09852736871353154,-0.17810249389634364,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,stationary,srp_used_spectral_energy,60,177793.1160093033,176759.29658341565,-0.05434843011947764,-0.06103777273666197,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,stationary,srp_mean_spectral_energy_fraction,60,0.8330183410768162,0.83413862467754,-0.12275632120033345,-0.14802478686440904,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,stationary,boundary_hit,60,0.0,0.0,,,"[1669736451, 1960603119, 3572804916]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,stationary,srp_peak_score,60,0.08555755408751312,0.08594748204390319,-0.021228118921922758,-0.08535275020968343,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,stationary,srp_score_margin,60,0.016155854305016305,0.016024517073282295,-0.45162545151430966,-0.5386967986344102,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,stationary,srp_local_curvature_eigenvalue_min,60,8.078421218310195,8.433019771572845,0.1780494581828286,0.09326913850866456,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,stationary,srp_local_curvature_eigenvalue_max,60,10.67160281581703,10.787796727593507,0.010836343428730204,-0.023705530227113292,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,stationary,srp_used_spectral_energy,60,178108.17006158468,176824.1918885332,-0.08952486801889416,-0.1716040119572911,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,stationary,srp_mean_spectral_energy_fraction,60,0.8326040508519859,0.8305380483790403,-0.16771325368157824,-0.17648263303374903,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
evaluation,3,60,equal_weight_srp_phat,tetrahedral,-6.0,deterministic_multisine,stationary,boundary_hit,60,0.0,0.0,,,"[2014363852, 1140850899, 3935195498]",s7a_evaluation_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,transverse,gcc_mean_peak_ratio,60,1.4622167316908112,1.4442744987466678,-0.010447346485134762,0.004090064343246823,"[2816959391, 3383919014, 379608353]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,transverse,gcc_minimum_peak_ratio,60,1.3335083091304767,1.3254645211873668,0.07968880244512366,0.08324975221207584,"[2816959391, 3383919014, 379608353]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,transverse,gcc_mean_peak_curvature,60,0.004116357284602664,0.0040052982174718,0.07402056126701863,0.008194871156132282,"[2816959391, 3383919014, 379608353]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
calibration,3,60,reference_3_gcc_wls,tetrahedral,-6.0,deterministic_multisine,transverse,gcc_total_spectral_energy,60,90989.2481779763,90916.66840639323,-0.030730758544040022,-0.02812839074718784,"[2816959391, 3383919014, 379608353]",s7a_calibration_independent_continuous_sequences,False,False,True,True,False
