study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,seed,estimator_variant,propagation_model,distance_m,successful_trial_count,unsuccessful_trial_count,successful_fraction,conditional_azimuth_bias_deg,conditional_elevation_bias_deg,conditional_direction_bias_deg,conditional_geodesic_rmse_deg,conditional_median_geodesic_error_deg,conditional_p95_geodesic_error_deg,conditional_p99_geodesic_error_deg,conditional_p999_geodesic_error_deg,p99_geodesic_error_deg,p999_geodesic_error_deg,fraction_error_gt_5deg,fraction_error_gt_10deg,fraction_error_gt_30deg,coverage,failure_fraction,failure_invalid_fraction,gcc_any_pair_invalid_fraction,gcc_any_pair_boundary_fraction,mean_rejected_pair_fraction,mean_unavailable_pair_fraction,disconnected_graph_failure_fraction,catastrophic_fraction,catastrophic_definition,mean_cycle_residual_before_us,mean_cycle_residual_after_us,cycle_residual_definition,cycle_residual_aggregation,risk_coverage_study,confidence_threshold_percentile,hard_confidence_rejection_used,soft_confidence_weighting_used,calibration_covariance_used,confidence_weights_used,metric_conditioning,exact_crlb_claimed,gcc_measurement_rmse_us,direction_specific_plane_model_bias_rms_us,direction_specific_plane_model_bias_max_us,global_E_tau_us,far_field_grid_step_deg,noiseless_plane_doa_bias_deg,noiseless_exact_doa_bias_deg,known_range_used
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,2048,all_6,1000,2000,1331799679,all_6_cycle_calibrated_no_rejection,plane,20.0,2000,0,1.0,0.008096825290896031,0.012915810625352723,0.015318138328619427,0.8253252426868442,0.6578100561607724,1.4750296551203899,1.8959138168561183,2.4251091071232516,1.8959138168561183,2.4251091071232516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,7.433287615290804,1.1879394012403662e-13,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,False,True,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,2048,all_6,1000,2000,1331799679,all_6_cycle_calibrated_hard_p05,plane,20.0,1999,1,0.9995,0.007619310432134372,0.02198338195508638,0.02364110452655178,0.8404826304063819,0.667709502144268,1.492946727800489,2.029099828518217,2.5930297919545757,2.029099828518217,2.5930297919545757,0.0,0.0,0.0,0.9995,0.0005,0.0005,0.0,0.0,0.048083333333333325,0.0,0.0005,0.0,conditional_geodesic_error_gt_30deg,6.838549471366707,1.0480727753986811e-13,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,5.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,2048,all_6,1000,2000,1331799679,all_6_cycle_calibrated,plane,20.0,1994,6,0.997,0.012955166391474458,0.01703101911307316,0.021085904281390434,0.8665239481502108,0.6836441096878,1.5261047309595654,2.0741335438514024,2.5949710302706905,2.0741335438514024,2.5949710302706905,0.0,0.0,0.0,0.997,0.003,0.003,0.0,0.0,0.09408333333333334,0.0,0.003,0.0,conditional_geodesic_error_gt_30deg,6.2629872181587185,9.410611418598865e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,10.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,2048,all_6,1000,2000,1331799679,all_6_cycle_calibrated_hard_p25,plane,20.0,1870,130,0.935,0.015641963356930536,0.014919180243688815,0.02086075458423816,0.9382792400957153,0.7198358914752303,1.662496140651562,2.3166290458806014,3.4855327634537105,2.3166290458806014,3.4855327634537105,0.0,0.0,0.0,0.935,0.065,0.065,0.0,0.0,0.23875,0.0,0.065,0.0,conditional_geodesic_error_gt_30deg,4.647815687843559,6.454277591476415e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,25.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,2048,all_6,1000,2000,1331799679,all_6_cycle_calibrated_hard_p50,plane,20.0,1185,815,0.5925,0.02215462231050946,0.02134491327510062,0.0296216746119219,1.0765044674462725,0.8119445115884055,1.9574915759886766,2.7345890339538546,4.241700073496398,2.7345890339538546,4.241700073496398,0.0008438818565400844,0.0,0.0,0.5925,0.4075,0.4075,0.0,0.0,0.4993333333333333,0.0,0.4075,0.0,conditional_geodesic_error_gt_30deg,2.363299467040534,2.916651039101572e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,50.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,-2.0,-2.0,2048,all_6,1000,2000,1331799679,all_6_cycle_calibrated_soft,plane,20.0,2000,0,1.0,0.009020720486339095,0.017158120157619042,0.019481656497129733,0.8208684642603816,0.6552573079305098,1.4541088173692271,1.8714878712381915,2.324894434846309,1.8714878712381915,2.324894434846309,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,7.433287615290804,1.1894933259948772e-13,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,True,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,reference_3,1000,2000,112784856,reference_3_equal,plane,20.0,2000,0,1.0,-0.008593098488168426,-0.00283370418376192,0.0075188108333224335,0.8759099273208604,0.7061555980629128,1.5669890312059713,1.883489309629131,2.5619241342307157,1.883489309629131,2.5619241342307157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,112784856,all_6_equal,plane,20.0,2000,0,1.0,-0.004905815295522018,0.0228486796948292,0.02365473618217228,0.6791371641797208,0.5339919611250086,1.239388151615638,1.6268682156135141,1.972557586837662,1.6268682156135141,1.972557586837662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,112784856,all_6_cycle_equal,plane,20.0,2000,0,1.0,-0.004905815485571865,0.02284867909196755,0.02365473561208792,0.6791371642121063,0.5339919607863127,1.2393881515726237,1.6268682165412531,1.9725575804042972,1.6268682165412531,1.9725575804042972,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,5.895516693822337,1.1854803469356189e-13,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,112784856,all_6_cycle_calibrated_no_rejection,plane,20.0,2000,0,1.0,-0.02031425607777392,-0.003930953192994483,0.01783343636234721,0.6798710931971382,0.5342960138308489,1.2408188898504304,1.6329210370888745,2.0134171576809496,1.6329210370888745,2.0134171576809496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,5.89504788349081,1.1843154039579555e-13,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,False,True,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,112784856,all_6_cycle_calibrated_hard_p05,plane,20.0,1999,1,0.9995,-0.016292877269737466,0.006077425768749834,0.015485844891512984,0.6990008940667548,0.5488721844731459,1.2413771120878514,1.6455876382349848,2.0757765760171902,1.6455876382349848,2.0757765760171902,0.0,0.0,0.0,0.9995,0.0005,0.0005,0.0,0.0,0.04716666666666666,0.0,0.0005,0.0,conditional_geodesic_error_gt_30deg,5.441957919081989,1.0658227337573396e-13,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,5.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,112784856,all_6_cycle_calibrated,plane,20.0,1993,7,0.9965,-0.015620578741418215,0.015304820461392523,0.0207677592140486,0.7292084402238286,0.564104953969522,1.2917529202283597,1.7316485653553706,2.6558628668634263,1.7316485653553706,2.6558628668634263,0.0,0.0,0.0,0.9965,0.0035,0.0035,0.0,0.0,0.09658333333333334,0.0,0.0035,0.0,conditional_geodesic_error_gt_30deg,4.9596083438274485,9.289448068051293e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,10.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,112784856,all_6_cycle_calibrated_hard_p25,plane,20.0,1859,141,0.9295,-0.019895375066215765,0.04391130530258692,0.04771711036310586,0.8016413518333618,0.6146140198113486,1.4321613958674868,1.9037191425618263,2.7278161689334657,1.9037191425618263,2.7278161689334657,0.0,0.0,0.0,0.9295,0.0705,0.0705,0.0,0.0,0.25,0.0,0.0705,0.0,conditional_geodesic_error_gt_30deg,3.616285539994525,6.137318922540275e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,25.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,112784856,all_6_cycle_calibrated_hard_p50,plane,20.0,1164,836,0.582,-0.03108598053960186,0.08887016358569406,0.09348266665529877,0.8945131681631028,0.7333238089764594,1.61625000662694,2.201189451832077,2.6476543353905417,2.201189451832077,2.6476543353905417,0.0,0.0,0.0,0.582,0.418,0.418,0.0,0.0,0.49716666666666665,0.0,0.418,0.0,conditional_geodesic_error_gt_30deg,1.934537830951531,3.2361504827481226e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,50.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,0.0,0.0,2048,all_6,1000,2000,112784856,all_6_cycle_calibrated_soft,plane,20.0,2000,0,1.0,-0.019671149566853088,0.003500721373110416,0.017387546601461912,0.6800251632739989,0.5376737876187847,1.2293140121559205,1.6036716172525842,1.9362709403624572,1.6036716172525842,1.9362709403624572,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,5.89504788349081,1.186755167895093e-13,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,True,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,2048,reference_3,1000,2000,4039730877,reference_3_equal,plane,20.0,2000,0,1.0,0.024582088456913752,0.011332697390253377,0.024654411188430713,0.7148073496281672,0.5958083909748921,1.2225435391343678,1.6133626736484328,2.069645301083185,1.6133626736484328,2.069645301083185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,4039730877,all_6_equal,plane,20.0,2000,0,1.0,0.017198758781454944,0.03846763071640351,0.04153417641662965,0.5515371739285835,0.4347666711056379,1.0007008431691984,1.324977516432628,1.6115412836666658,1.324977516432628,1.6115412836666658,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,4039730877,all_6_cycle_equal,plane,20.0,2000,0,1.0,0.01719875863116576,0.038467630229117714,0.04153417592522647,0.5515371738864576,0.43476667103261596,1.000700845212595,1.3249775134555164,1.6115412836666632,1.3249775134555164,1.6115412836666632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,4.779651952300136,1.1850633398778334e-13,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,4039730877,all_6_cycle_calibrated_no_rejection,plane,20.0,2000,0,1.0,0.034977013792210826,-0.012695184894985823,0.03276821434936789,0.5523964806843323,0.431977771867635,0.9893341768279075,1.3331380408006317,1.5583890110996854,1.3331380408006317,1.5583890110996854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,4.777868588967607,1.1935430097146895e-13,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,False,True,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,4039730877,all_6_cycle_calibrated_hard_p05,plane,20.0,1998,2,0.999,0.033522403284837195,0.009568723084241369,0.030701963512826804,0.5697689065914999,0.44682562575022405,1.0242262393525419,1.335656852609426,1.572623548291158,1.335656852609426,1.572623548291158,0.0,0.0,0.0,0.999,0.001,0.001,0.0,0.0,0.0495,0.0,0.001,0.0,conditional_geodesic_error_gt_30deg,4.420091018052149,1.0613668849777212e-13,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,5.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,4039730877,all_6_cycle_calibrated,plane,20.0,1988,12,0.994,0.03252040102384143,0.024446958087640115,0.03752751446067178,0.5861249368318668,0.46266974942706396,1.0656177126957986,1.3436153967832307,1.5743076711861057,1.3436153967832307,1.5743076711861057,0.0,0.0,0.0,0.994,0.006,0.006,0.0,0.0,0.09666666666666665,0.0,0.006,0.0,conditional_geodesic_error_gt_30deg,4.0523461795373255,9.404408060261628e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,10.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,4039730877,all_6_cycle_calibrated_hard_p25,plane,20.0,1840,160,0.92,0.029097473089793692,0.08043648668363586,0.08461844002038882,0.6452543848788318,0.5122719403141932,1.1672342337741883,1.4491357791929769,1.6931828838936769,1.4491357791929769,1.6931828838936769,0.0,0.0,0.0,0.92,0.08,0.08,0.0,0.0,0.25908333333333333,0.0,0.08,0.0,conditional_geodesic_error_gt_30deg,2.959505826645063,6.08360726910137e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,25.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,4039730877,all_6_cycle_calibrated_hard_p50,plane,20.0,1147,853,0.5735,0.024955760254690377,0.16892579121387788,0.1706804770489218,0.7319886953656765,0.5996989666773448,1.2619447695134949,1.6651481463382702,2.420432427281457,1.6651481463382702,2.420432427281457,0.0,0.0,0.0,0.5735,0.4265,0.4265,0.0,0.0,0.5040833333333333,0.0,0.4265,0.0,conditional_geodesic_error_gt_30deg,1.6114836293578099,3.24808645174923e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,50.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,2.0,2.0,2048,all_6,1000,2000,4039730877,all_6_cycle_calibrated_soft,plane,20.0,2000,0,1.0,0.034697034662848986,3.844473137603231e-05,0.030088295294702055,0.5532772354832746,0.43573035528235504,0.9870712840298551,1.300294082995043,1.5316517028781418,1.300294082995043,1.5316517028781418,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,4.777868588967607,1.180166229086101e-13,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,True,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,2048,reference_3,1000,2000,1938692259,reference_3_equal,plane,20.0,2000,0,1.0,0.002063342593006235,0.019128922805380495,0.019701451107939277,0.5312879222016513,0.43390209595666507,0.9283967663377037,1.1643384662033336,1.403976382038662,1.1643384662033336,1.403976382038662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,1938692259,all_6_equal,plane,20.0,2000,0,1.0,0.0011295913626426892,0.06373095555006417,0.06390263234192073,0.4301436659530824,0.3308211902896778,0.7703083989967576,1.0445649225295661,1.2518372023960522,1.0445649225295661,1.2518372023960522,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,0.0,0.0,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,1938692259,all_6_cycle_equal,plane,20.0,2000,0,1.0,0.0011295912449920504,0.06373095522086328,0.06390263201112124,0.43014366591502146,0.3308211902698471,0.7703083987740464,1.0445649231424239,1.251837202656498,1.0445649231424239,1.251837202656498,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,3.380753076303803,1.184143654328674e-13,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,False,,False,False,False,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,1938692259,all_6_cycle_calibrated_no_rejection,plane,20.0,2000,0,1.0,0.004373858020622102,0.015848958011259788,0.016450939569841703,0.42673462281224483,0.3231036265234319,0.7821234330049676,1.01651661688985,1.336031947289191,1.01651661688985,1.336031947289191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,3.370451583791762,1.1911455639014028e-13,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,,False,False,True,False,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,1938692259,all_6_cycle_calibrated_hard_p05,plane,20.0,2000,0,1.0,0.006008336109772106,0.05870366918828714,0.059084606687709526,0.4429286172070739,0.32952350303839706,0.8121350524598356,1.0648649818068998,1.415737477520768,1.0648649818068998,1.415737477520768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.05483333333333333,0.0,0.0,0.0,conditional_geodesic_error_gt_30deg,3.055673184734139,1.021753192964196e-13,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,5.0,True,False,True,True,successful_trials_only,False,,,,,,,,
fine_snr,deterministic_multisine,evaluation,square,az45_el30,45.0,30.0,5.0,5.0,2048,all_6,1000,2000,1938692259,all_6_cycle_calibrated,plane,20.0,1987,13,0.9935,0.004873166282380142,0.08615810002298178,0.08640552040005002,0.4549489103879825,0.3422165766244623,0.841413694916428,1.0770995809610102,1.4157915438452853,1.0770995809610102,1.4157915438452853,0.0,0.0,0.0,0.9935,0.0065,0.0065,0.0,0.0,0.11,0.0,0.0065,0.0,conditional_geodesic_error_gt_30deg,2.749155737947623,8.902796621411564e-14,euclidean_norm_of_cycle_coordinates,mean_over_successfully_projected_trials,True,10.0,True,False,True,True,successful_trials_only,False,,,,,,,,
