study_type,signal_model,split,geometry,direction,azimuth_deg,elevation_deg,SNR,snr_db,frame_length,pair,calibration_trial_count,evaluation_trial_count,calibration_seed,evaluation_seed,seed,estimator_variant,srp_backend,common_random_numbers,successful_trial_count,unsuccessful_trial_count,successful_fraction,conditional_azimuth_bias_deg,conditional_elevation_bias_deg,conditional_direction_bias_deg,conditional_geodesic_rmse_deg,conditional_median_geodesic_error_deg,conditional_p95_geodesic_error_deg,conditional_p99_geodesic_error_deg,conditional_p999_geodesic_error_deg,p99_geodesic_error_deg,p999_geodesic_error_deg,fraction_error_gt_5deg,fraction_error_gt_10deg,fraction_error_gt_30deg,coverage,failure_fraction,invalid_fraction,boundary_hit_fraction,disconnected_graph_failure_fraction,catastrophic_fraction,mean_runtime_per_estimate_s,median_runtime_per_estimate_s,p95_runtime_per_estimate_s,metric_conditioning,equal_pair_weights,gcc_confidence_used_by_srp
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,328214490,2419810144,2419810144,all_6_calibrated_gcc_wls,not_applicable,True,985,15,0.985,0.08660918015206086,0.30209837367807046,0.3264743354730689,4.160245944878591,2.056871328781887,6.515360838082726,17.67787916947455,33.30801491872938,17.67787916947455,33.30801491872938,0.083248730964467,0.023350253807106598,0.003045685279187817,0.985,0.015000000000000013,0.0,0.003,0.015,0.003045685279187817,0.0034787239984143525,0.003460699983406812,0.0045651649532374,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-4.0,-4.0,1024,all_6,500,1000,328214490,2419810144,2419810144,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.01358741539681262,0.04135726918114875,0.047505179046755025,2.4889272762611516,1.9349257532583783,4.343721354130651,6.380104568192719,8.183480758049633,6.380104568192719,8.183480758049633,0.029,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006778492898796685,0.006293700076639652,0.009662139875581486,successful_trials_only,True,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-2.0,-2.0,1024,reference_3,500,1000,2890977654,3198948359,3198948359,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.061335875454074665,-0.002946094997526176,0.03517335310710365,5.239472814072283,2.2256278517072463,5.171244219144628,7.52103950563084,70.70188031266729,7.52103950563084,70.70188031266729,0.058,0.007,0.005,1.0,0.0,0.0,0.0,0.0,0.005,0.0029882658012211323,0.002940650039818138,0.003901325020706281,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,2890977654,3198948359,3198948359,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.015879884084322005,-0.0556101813392457,0.04441572084156644,3.108120108533263,1.4165402166505185,3.2210596097204776,5.046517847945602,36.53414969848614,5.046517847945602,36.53414969848614,0.011,0.006,0.002,1.0,0.0,0.0,0.0,0.0,0.002,0.00301172840106301,0.002973400056362152,0.0039366549463011324,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,2890977654,3198948359,3198948359,all_6_calibrated_gcc_wls,not_applicable,True,984,16,0.984,0.08967630168172946,-0.07571629584131495,0.11228327811959239,2.3146437821541497,1.4663095647314244,3.6127634509130595,5.014985083039872,14.087450191656805,5.014985083039872,14.087450191656805,0.012195121951219513,0.003048780487804878,0.0010162601626016261,0.984,0.016000000000000014,0.0,0.0,0.016,0.0010162601626016261,0.003375529001932591,0.0033624000498093665,0.004396049946080893,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,-2.0,-2.0,1024,all_6,500,1000,2890977654,3198948359,3198948359,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.005869613882938633,-0.002800483452874263,0.0060251236939969505,1.792887667496107,1.3985080522643223,3.2084705749513818,4.297199924182685,5.115564275960505,4.297199924182685,5.115564275960505,0.003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006820751601713709,0.006538399960845709,0.00925769995083101,successful_trials_only,True,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,1024,reference_3,500,1000,2219018167,984387233,984387233,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.02757656444571931,0.006708710307256613,0.05272581754367173,3.0746141376958533,1.6892409986373942,4.1287499523661655,5.491216960615685,33.083849274022995,5.491216960615685,33.083849274022995,0.017,0.002,0.002,1.0,0.0,0.0,0.0,0.0,0.002,0.0031149407997727394,0.0030969000072218478,0.004219579882919789,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,2219018167,984387233,984387233,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.011391522158744071,0.02847904576494571,0.031888946141361084,1.4216279981700446,1.0222018604492482,2.2517548323883387,3.2636329407802678,9.580124306841572,3.2636329407802678,9.580124306841572,0.003,0.001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003123011901974678,0.003085400036070496,0.004165410151472315,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,2219018167,984387233,984387233,all_6_calibrated_gcc_wls,not_applicable,True,991,9,0.991,0.07747155800780682,0.03896241524548714,0.08646688366853506,1.3876887129685556,1.0781092737188427,2.423709958383759,3.166922893605007,4.543350854527418,3.166922893605007,4.543350854527418,0.0010090817356205853,0.0,0.0,0.991,0.009000000000000008,0.0,0.0,0.009,0.0,0.003540515098720789,0.0035727000213228166,0.004762284946627915,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,0.0,0.0,1024,all_6,500,1000,2219018167,984387233,984387233,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.0014219870817090427,0.030745361672597588,0.03200790645837631,1.304265262100735,1.0405695564540594,2.247848123705165,3.1426170614664355,3.634242283433387,3.1426170614664355,3.634242283433387,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006919732597889378,0.006457049981690943,0.010319030098617076,successful_trials_only,True,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,2.0,2.0,1024,reference_3,500,1000,3702481508,3661773070,3661773070,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.007704901860581325,-0.03761076493356288,0.03571081939536893,1.7019733782736097,1.3669152326291223,2.9924186428406907,3.964925096473025,5.110888602329417,3.964925096473025,5.110888602329417,0.002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0031612416995922105,0.003113000013399869,0.004162934923078865,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,3702481508,3661773070,3661773070,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.0062531657068940925,0.043753562734839845,0.045077630145612134,1.0492530651467653,0.8657217528301924,1.7709174728799204,2.3146085479601197,2.9665646390486162,2.3146085479601197,2.9665646390486162,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0031700277995551007,0.0031427000067196786,0.004201940092025324,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,3702481508,3661773070,3661773070,all_6_calibrated_gcc_wls,not_applicable,True,993,7,0.993,0.007848500281440582,0.03645888877238239,0.038225430674875466,1.099375917596842,0.8749649363475652,1.8955096798597353,2.5792124090246222,4.491728646922994,2.5792124090246222,4.491728646922994,0.0,0.0,0.0,0.993,0.007000000000000006,0.0,0.0,0.007,0.0,0.0035867718996014444,0.003569000051356852,0.004695650015491992,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,2.0,2.0,1024,all_6,500,1000,3702481508,3661773070,3661773070,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.0008986574987920934,0.05477566063465566,0.05566735085127079,1.0404896280068054,0.8564788791888296,1.7668321718786641,2.3127518025795935,2.971948721974734,2.3127518025795935,2.971948721974734,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007184982898645103,0.006839800043962896,0.010048610012745483,successful_trials_only,True,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,5.0,5.0,1024,reference_3,500,1000,2830253113,1055596718,1055596718,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.0027680584868535977,-0.04506505791924544,0.043835998870746316,1.241994815487569,1.0112857623742184,2.1756831827302188,2.82087998355045,3.776059661343009,2.82087998355045,3.776059661343009,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.003171545100631192,0.003145200025755912,0.0040877299325075,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,2830253113,1055596718,1055596718,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.0019350523715417455,0.024416749244479462,0.024977564304207032,0.7700593513050289,0.64675590390661,1.3034549611373905,1.615601149179723,2.0171537047756454,1.615601149179723,2.0171537047756454,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0031871805025730283,0.003155649930704385,0.004124760086415336,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,2830253113,1055596718,1055596718,all_6_calibrated_gcc_wls,not_applicable,True,997,3,0.997,0.03252426939966138,-0.004519876296003313,0.032211512423786635,0.8134084067231815,0.6749142963142177,1.4314513457718583,1.7679848882318847,2.4335176901566355,1.7679848882318847,2.4335176901566355,0.0,0.0,0.0,0.997,0.0030000000000000027,0.0,0.0,0.003,0.0,0.0036190008000703527,0.0036006500595249236,0.00458769000833854,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,5.0,5.0,1024,all_6,500,1000,2830253113,1055596718,1055596718,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.0008982605856324142,0.03287166139538322,0.03337594479263338,0.7754988589918936,0.6598420505234378,1.3416247315203917,1.6749896834894005,2.0948727331194386,1.6749896834894005,2.0948727331194386,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007002216300927102,0.006676199962384999,0.009931009943829849,successful_trials_only,True,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,10.0,10.0,1024,reference_3,500,1000,2946852310,3002716723,3002716723,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.05331577451649241,-0.061647187521232216,0.08037020962979792,0.8139377103986177,0.6605835746834968,1.470257751554212,1.7630571662542747,2.078655630868975,1.7630571662542747,2.078655630868975,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0031152166017564013,0.0031123501248657703,0.004046404961263761,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,2946852310,3002716723,3002716723,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,-0.02234408006645938,0.020952334072802628,0.030508344516002633,0.48244129709592964,0.39604769139413676,0.843494229721941,1.029893423787029,1.253406069890315,1.029893423787029,1.253406069890315,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0031162346012424675,0.0030959000578150153,0.004040250141406431,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,2946852310,3002716723,3002716723,all_6_calibrated_gcc_wls,not_applicable,True,992,8,0.992,0.03654169072982304,-0.006445018296982288,0.03652765496990184,0.511077371687989,0.41464395789906905,0.8630702169240008,1.1567421858188605,1.4169714565732567,1.1567421858188605,1.4169714565732567,0.0,0.0,0.0,0.992,0.008000000000000007,0.0,0.0,0.008,0.0,0.0035220810039900243,0.003539100114721805,0.004588305007200688,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,10.0,10.0,1024,all_6,500,1000,2946852310,3002716723,3002716723,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,-0.02220774140883518,0.020447009720319678,0.030066901893716916,0.48633817265290336,0.40874442266268124,0.8382204208657213,1.0421518347520589,1.275896404155768,1.0421518347520589,1.275896404155768,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006831233006319963,0.006553649960551411,0.009573639894369988,successful_trials_only,True,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,20.0,20.0,1024,reference_3,500,1000,3547983253,3763733181,3763733181,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.032667160451224905,-0.12086817892186884,0.12488620985143642,0.49089875441139735,0.3864995934109828,0.8913828871943368,1.1405673791848976,1.5349429806641273,1.1405673791848976,1.5349429806641273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0025401756978826596,0.002444299927446991,0.0032513399666640906,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,3547983253,3763733181,3763733181,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.01613576691708578,0.026374669790491106,0.030847582596772283,0.28421837369262604,0.2416207011047261,0.48191593312313313,0.5874001926731147,0.7350884423519558,0.5874001926731147,0.7350884423519558,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0025466791964136063,0.0024394000065512955,0.0032893850177060807,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,3547983253,3763733181,3763733181,all_6_calibrated_gcc_wls,not_applicable,True,993,7,0.993,0.0051313760441535385,-0.017937572542806802,0.018575338749626958,0.3031434409439725,0.2428771226664635,0.5183681571991822,0.7347847851597481,1.080761098735188,0.7347847851597481,1.080761098735188,0.0,0.0,0.0,0.993,0.007000000000000006,0.0,0.0,0.007,0.0,0.0029007558962330223,0.002796349988784641,0.003663544962182641,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,20.0,20.0,1024,all_6,500,1000,3547983253,3763733181,3763733181,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.024512544437817356,0.02050625965013682,0.03172044240608741,0.2881235725133487,0.2462136581502596,0.4911212138602031,0.5952945291251475,0.7616622197801134,0.5952945291251475,0.7616622197801134,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.005401771496748552,0.004851499921642244,0.008344549970934166,successful_trials_only,True,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,30.0,30.0,1024,reference_3,500,1000,1617368379,56298990,56298990,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-0.01571799200957315,-0.1852199382308844,0.1856556780926034,0.5339664110335987,0.43309271434018676,0.9485696108859638,1.2323496949291581,1.3990455046857098,1.2323496949291581,1.3990455046857098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0026548033009748907,0.0025100999628193676,0.003425870003411546,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,30.0,30.0,1024,all_6,500,1000,1617368379,56298990,56298990,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.11253763179750352,0.0012633723025413086,0.11101506204972465,0.4905815399207367,0.35500834891236727,0.924123731665591,1.2975202464337574,1.5930993299682286,1.2975202464337574,1.5930993299682286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.002665852303849533,0.0025129999849013984,0.0034237451036460698,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,30.0,30.0,1024,all_6,500,1000,1617368379,56298990,56298990,all_6_calibrated_gcc_wls,not_applicable,True,988,12,0.988,0.018940642734056067,-0.03563053177257186,0.04012114529520624,0.3908131219274126,0.30084443023941154,0.6840629337777959,0.9567237091581257,1.7008119720372845,0.9567237091581257,1.7008119720372845,0.0,0.0,0.0,0.988,0.01200000000000001,0.0,0.0,0.012,0.0,0.003014340601162985,0.00286314997356385,0.003806829883251339,successful_trials_only,False,False
srp_paired_full,harmonic_stress,evaluation,tetrahedral,az20_el10,20.0,10.0,30.0,30.0,1024,all_6,500,1000,1617368379,56298990,56298990,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.15130271950139212,-0.025925999025222406,0.15135359211015226,0.4811536409668391,0.3796468775836188,0.8777384461675767,1.1439505057321089,1.4295978768211346,1.1439505057321089,1.4295978768211346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00570001750253141,0.0051568999770097435,0.008804570097709075,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,1024,reference_3,500,1000,2330702982,2709765783,2709765783,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,0.7800750950914918,-1.6958289099557082,6.820403345493175,46.80831221516827,20.324942530451708,87.27780594081834,107.24831408814816,119.65313017625685,107.24831408814816,119.65313017625685,0.67,0.573,0.463,1.0,0.0,0.0,0.044,0.0,0.463,0.0030122263008961455,0.002951800008304417,0.004032404971076176,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,1024,all_6,500,1000,2330702982,2709765783,2709765783,all_6_equal_gcc_wls,not_applicable,True,1000,0,1.0,0.2136221103117715,-1.5188802899059066,2.8124911694297507,37.372597677033866,16.7029437138731,75.45018546971365,127.06306175128572,144.9897214608195,127.06306175128572,144.9897214608195,0.691,0.589,0.34,1.0,0.0,0.0,0.044,0.0,0.34,0.0030065766975749283,0.0029222500161267817,0.00401436494430527,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,1024,all_6,500,1000,2330702982,2709765783,2709765783,all_6_calibrated_gcc_wls,not_applicable,True,965,35,0.965,1.016795533140411,-0.7145516542783191,0.7045670978432804,19.58131591543082,4.105581659604758,43.455089900726115,72.07976136450712,145.00994375171916,72.07976136450712,145.00994375171916,0.44559585492227977,0.2932642487046632,0.10155440414507771,0.965,0.03500000000000003,0.0,0.044,0.035,0.10155440414507771,0.003402923501795158,0.003390149970073253,0.0045237349870149044,successful_trials_only,False,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-10.0,-10.0,1024,all_6,500,1000,2330702982,2709765783,2709765783,equal_weight_srp_phat,gcc_correlation_interpolated,True,1000,0,1.0,0.3540459833752848,0.13397816860049538,0.32712603804827195,5.4676038578326995,1.5979242731672383,5.338428058761588,15.772321237665432,74.80180194402595,15.772321237665432,74.80180194402595,0.056,0.025,0.004,1.0,0.0,0.0,0.0,0.0,0.004,0.006571022499469109,0.0061015000101178885,0.009313274995656682,successful_trials_only,True,False
srp_paired_full,deterministic_multisine,evaluation,tetrahedral,az45_el30,45.0,30.0,-8.0,-8.0,1024,reference_3,500,1000,227725481,1433477093,1433477093,reference_3_gcc_wls,not_applicable,True,1000,0,1.0,-1.7230795804923356,-0.8900492255625463,1.8577713468930197,28.8686142101233,2.7756324316311676,72.3972543771811,85.67633908171292,108.47997279434671,85.67633908171292,108.47997279434671,0.312,0.237,0.191,1.0,0.0,0.0,0.021,0.0,0.191,0.0029273066035239025,0.002837000065483153,0.003947105008410289,successful_trials_only,False,False
